"","avg_1","avg_2","avg_3","med_1","med_2","med_3","var_1","var_2","var_3"
"126",764.435096153846,182.668269230769,118.4375,723.5,179,120,63131.9427652919,3859.33547265987,1514.29487951807
"127",771.6875,184.947115384615,120,748.5,180.5,124,80312.9671686747,4610.34418443003,1848.94457831325
"128",762.0625,182.961538461538,119.665865384615,743,178,121,63317.9527108434,3899.03466172382,1589.03266334569
"129",766.992788461538,184.956730769231,119.533653846154,749.5,182,123,62248.5999478684,3754.85595458758,1477.04946709917
"130",762.134615384615,183.120192307692,119.28125,743.5,179.5,121,79398.0203892493,4843.97588044486,1977.08938253012
"131",763.110576923077,182.653846153846,117.362980769231,743.5,177,118.5,77064.9178637627,4549.46061167748,1719.07515639481
"132",765.230769230769,183.548076923077,119.165865384615,735,178,120,72016.250231696,4424.04587581094,1773.09290430955
"133",750.685096153846,180.615384615385,116.144230769231,723,172.5,118,73001.7391508341,4668.53605189991,1641.48758109361
"134",759.867788461538,182.790865384615,118.079326923077,735.5,178,120,76557.3728394347,4618.82603683967,1762.00092099166
"135",776.665865384615,186.889423076923,120.427884615385,758.5,184,123,67783.5820609361,4038.262442076,1682.69358202039
"136",775.533653846154,186.461538461538,121.653846153846,753.5,182,125,62934.288021316,3854.46598702502,1581.33531047266
"137",774.807692307692,185.576923076923,120.408653846154,758.5,181,121,70513.0954587581,4247.93141797961,1684.29043095459
"138",758.329326923077,179.877403846154,117.790865384615,734,173.5,118,67654.5491137627,3727.25963276182,1537.7031452734
"139",759.069711538462,182.048076923077,117.221153846154,744.5,177.5,120,64758.7975382298,3967.82418906395,1556.60639481001
"140",767.697115384615,182.53125,119.740384615385,744,174,121,72369.2044253939,4397.07853915663,1728.42882298424
"141",764.747596153846,181.492788461538,119.103365384615,744.5,178,121,61587.5096327618,3744.69392377201,1640.03507298424
"142",760.490384615385,183.180288461538,118.697115384615,734.5,178.5,123,72414.949304912,4661.00115268767,1779.06466635774
"143",764.502403846154,183.959134615385,119,748.5,179,120,68548.2650544486,4211.54772358665,1738.13975903614
"144",750.697115384615,180.15625,116.387019230769,722.5,172,117.5,73469.8212928638,4369.56829819277,1666.42575880445
"145",772.040865384615,184.838942307692,119.235576923077,746.5,180,121,70196.3525428638,4037.88966056534,1557.39497219648
"146",768.536057692308,184.387019230769,120.473557692308,747.5,179,121.5,70108.0950822521,4108.27636121409,1765.40170875811
"147",765.067307692308,183.706730769231,119.228365384615,747,177.5,121,71548.0918443003,4306.31378591288,1691.30435009268
"148",768.954326923077,183.610576923077,119.932692307692,755,180,122,66749.4991137627,4058.44075532901,1689.11835032437
"149",759.918269230769,182.141826923077,118.019230769231,725.5,177.5,119,74812.6920991659,4653.48586075069,1816.83818350324
"150",756.105769230769,180.620192307692,117.15625,736,176,119,75079.8634847081,4412.82407321594,1753.93938253012
"151",762.129807692308,182.314903846154,118.401442307692,745.5,176,121,71239.5638322521,4191.94156047266,1660.83845574606
"152",759.444711538462,182.216346153846,117.853365384615,749.5,178.5,119.5,59860.122237025,3686.53621408712,1369.63868744208
"153",763.987980769231,183.560096153846,119.617788461538,750,181,120.5,68605.9058792864,4244.3578255329,1689.77404425394
"154",764.274038461538,185.646634615385,118.730769230769,739.5,183,122,62432.0789388323,3847.83868744208,1627.72011121409
"155",765.96875,184.471153846154,118.418269230769,733.5,179,117,64544.892996988,3881.02567191844,1545.84390639481
"156",767.584134615385,185.264423076923,118.923076923077,736.5,178.5,120.5,67846.4218199722,4084.84557460612,1595.95551436515
"157",764.586538461538,183.831730769231,118.247596153846,731.5,177,119,78100.3587581094,4682.52583410565,1913.44939179796
"158",759.389423076923,180.516826923077,117.115384615385,746,176,120.5,60431.2214782206,3605.34429448563,1545.41797961075
"159",760.637019230769,181.975961538462,118.288461538462,730,176,121,70983.3691322984,4272.31749304912,1638.27321594069
"160",757.456730769231,182.144230769231,117.526442307692,742,178,121.5,74379.8101714551,4435.57914735867,1780.46676899907
"161",766.810096153846,183.692307692308,118.836538461538,741.5,177,121,66807.5228857739,3969.30268767377,1622.07924003707
"162",758.793269230769,182.175480769231,119.334134615385,739.5,178.5,121,68746.1499304912,4151.81732506951,1660.29049467099
"163",761.740384615385,182.341346153846,118.709134615385,747.5,178,118,59988.5878591288,3679.30488878591,1545.36338623726
"164",760.560096153846,180.658653846154,118.317307692308,742.5,177,119,64310.6228857739,3889.97958758109,1577.79304911956
"165",772.389423076923,184.528846153846,119.581730769231,752,181,121,59962.6913577386,3599.37265987025,1457.10173772011
"166",774.447115384615,186.620192307692,119.112980769231,760.5,186,122,62688.6140639481,3777.13250695088,1509.90286723818
"167",764.177884615385,183.901442307692,119.012019230769,737.5,178.5,120,73755.3417747915,4422.12279309546,1798.53238531047
"168",767.853365384615,183.387019230769,120.230769230769,754,177,121,69900.8001332252,4188.51732506951,1725.79240037071
"169",760.305288461538,182.634615384615,119.004807692308,737,177,121,81523.7547671455,4706.45894346617,1918.29877201112
"170",770.004807692308,185.435096153846,119.310096153846,747.5,182,119,78614.65057924,4908.68975324374,1869.82409059314
"171",753.399038461538,180.586538461538,117.163461538462,725,176.5,119,70534.1680954588,4285.5250231696,1681.70815569972
"172",754.21875,181.788461538462,116.668269230769,728.5,177.5,117,62589.6942018072,3867.32863762743,1563.53306302132
"173",772.045673076923,184.415865384615,120.877403846154,744,179,120,72755.6822462929,4483.40977177943,1747.85722312326
"174",769.367788461538,185.067307692308,119.514423076923,740.5,176,121,66382.1366948564,4140.6749768304,1649.12268303985
"175",763.588942307692,182.865384615385,119.211538461538,732.5,178.5,123,70529.1920702039,4156.02520852641,1635.45875810936
"176",758.699519230769,182.605769230769,117.572115384615,729.5,178,119,65791.7528672382,4032.19119555144,1596.48153382762
"177",774.896634615385,185.603365384615,121.274038461538,749,183,122,56539.4856753939,3494.47603683967,1459.57773401298
"178",762.379807692308,182.685096153846,117.944711538462,740,177,120,70094.3614226135,4331.94156047266,1702.68368280816
"179",760.276442307692,182.637019230769,118.314903846154,743,179.5,119,58150.3499015292,3447.62937326228,1421.34397011121
"180",759.788461538462,183.024038461538,118.288461538462,734.5,177,120,81719.1792400371,4779.08857738647,1883.38646895273
"181",766.379807692308,184.459134615385,118.870192307692,738,176.5,118.5,58080.6987720111,3442.90435009268,1403.40961538462
"182",761.564903846154,182.355769230769,117.401442307692,738.5,176,118,74884.5981869787,4312.95264133457,1780.79508225209
"183",776.701923076923,185.836538461538,120.350961538462,750.5,178,121,75832.0747914736,4312.03104726599,1776.9608665431
"184",754.567307692308,180.137019230769,118.201923076923,726.5,176,120,68122.4966635774,4169.06310820204,1653.80491195551
"185",768.711538461538,185.346153846154,119.362980769231,745,181.5,120,71780.2780352178,4285.05097312326,1706.20768651529
"186",773.841346153846,186.326923076923,120.586538461538,761.5,185.5,122,61887.6856116775,3681.68563484708,1569.7515291937
"187",765.403846153846,184.278846153846,118.665865384615,746.5,181,123,68708.4871177016,4289.63772011121,1601.6109765987
"188",766.043269230769,183.783653846154,119.137019230769,743,181.5,120,68974.475231696,4096.94585264133,1696.43178290083
"189",768.033653846154,185.086538461538,121.132211538462,752,181,123,68200.774768304,4121.51056533828,1701.38729726599
"190",764.423076923077,184.963942307692,118.211538461538,744,179.5,119,71216.1820203892,4510.99869670992,1745.69972196478
"191",775.598557692308,187.230769230769,120.163461538462,755.5,183,123.5,57013.325202734,3561.12734012975,1459.52984244671
"192",770.59375,184.09375,120.545673076923,751,178,121.5,70436.7478162651,4228.52371987952,1708.29670412419
"193",766.545673076923,184.127403846154,118.701923076923,743.5,179.5,121,66359.0726077386,4126.26083758109,1614.5422613531
"194",774.574519230769,186.048076923077,120.677884615385,762.5,183.5,120.5,60963.6956383225,3732.62900834106,1552.51767840593
"195",756.668269230769,182.290865384615,116.514423076923,741,177,116,67836.1499304912,4104.71278382762,1513.68653846154
"196",774.884615384615,186.432692307692,120.954326923077,763,181,121,71338.5119555144,4230.32316960148,1696.54007761817
"197",764.8125,183.728365384615,119.622596153846,741,176,122.5,63891.0731927711,3890.98868744208,1561.41625926784
"198",756.954326923077,181.9375,117.34375,721,173,118,69986.1545354495,4258.41054216867,1670.14420180723
"199",762.302884615385,182.889423076923,118.855769230769,737.5,179,122,63375.2381603336,3844.04557460612,1559.83938832252
"200",761.762019230769,182.677884615385,118.007211538462,748,180.5,120,78310.6444335032,4707.12008804449,1956.04091172382
"201",762.834134615385,182.557692307692,119.382211538462,750.5,178.5,122,69380.982060936,4144.75329008341,1702.07765871177
"202",757.884615384615,181.735576923077,118.141826923077,726,173.5,118,79352.6035217794,4774.2094300278,1921.30754749768
"203",780.639423076923,187.807692307692,120.480769230769,755.5,186.5,123,71411.0118396664,4099.3171455051,1674.90565338276
"204",772.675480769231,184.151442307692,121.028846153846,749.5,179,122,59629.328168443,3647.34809430028,1572.79916589435
"205",771.334134615385,184.901442307692,120.045673076923,744.5,179,122.5,68416.1073621409,3967.0577328545,1667.79790894347
"206",761.790865384615,183.394230769231,117.963942307692,724,177,118,66948.9127838276,4189.36709916589,1571.87580514365
"207",770.745192307692,184.459134615385,118.668269230769,758.5,181,120,55306.9566033364,3273.50194045412,1341.74029193698
"208",761.836538461538,182.276442307692,117.567307692308,734.5,176,118,76831.5732159407,4553.69447984245,1740.02919369787
"209",756.824519230769,182.34375,118.009615384615,740.5,175.5,121,65717.0896142261,3970.04299698795,1588.67942539388
"210",770.379807692308,184.935096153846,119.526442307692,743,180,121,60885.4891334569,3696.6921628823,1467.66194972196
"211",762.173076923077,182.944711538462,118.737980769231,732.5,176,120,67430.437442076,4055.17042979611,1583.20587928638
"212",767.766826923077,182.298076923077,118.394230769231,740.5,176.5,119,76001.1238125579,4400.90852641335,1724.91890639481
"213",762.53125,182.439903846154,118.009615384615,734,179,120,65990.5243222892,3978.05903035218,1499.47460611677
"214",768.862980769231,184.96875,118.163461538462,747.5,180,120.5,68804.971541937,4183.93396084337,1560.30092678406
"215",766.326923076923,184.310096153846,118.567307692308,758,182,121,65543.6470806302,3991.31806649676,1620.46292863763
"216",765.927884615385,183.396634615385,118.947115384615,733,178,122,66510.7273169602,4017.72904888786,1610.53695551437
"217",763.105769230769,183.935096153846,118.764423076923,745.5,181,121,63728.1044485635,3799.80059661724,1569.55882761816
"218",770.209134615385,185.384615384615,120.427884615385,752.5,182,121,61957.3224223818,3825.96737720111,1442.38996756256
"219",762.348557692308,183.115384615385,118.771634615385,744.5,179,121.5,65185.3938774328,3926.37219647822,1533.89712117702
"220",754.096153846154,180.771634615385,116.889423076923,732,176,120,65195.7304911956,4001.30435009268,1636.84075532901
"221",774.778846153846,184.963942307692,120.372596153846,758.5,181,121,54908.428081557,3607.29749189064,1323.22710264133
"222",768.521634615385,183.492788461538,118.5,741,174,120,70413.8790488879,4411.03609244671,1696.29397590361
"223",765.911057692308,183.09375,118.677884615385,733,176,121,73740.5342388786,4380.75504518072,1710.35864226135
"224",764.185096153846,184.550480769231,118.411057692308,734.5,178.5,121,70889.3030062558,4115.57334916589,1630.62821478221
"225",763.581730769231,182.932692307692,118.25,735,175,119,83044.0607738647,4994.09666357739,1856.36144578313
"226",771.9375,185.324519230769,120.829326923077,757,179,124,69413.6828313253,4206.70166241891,1735.38043906395
"227",764.163461538462,183.975961538462,118.764423076923,737,180.5,120.5,70512.0021316033,4413.6186978684,1754.69617701576
"228",771.466346153846,185.127403846154,120.036057692308,743,178,122,66535.5458526413,3956.69939179796,1667.38423887859
"229",766.641826923077,183.46875,119.394230769231,743,177.5,122,67430.1292342447,4034.91950301205,1629.4827618165
"230",759.661057692308,182.423076923077,117.96875,733,176,119,65760.1667689991,3836.07599629286,1535.67853915663
"231",763.310096153846,183.548076923077,118.899038461538,732.5,181,121,65250.8698737257,3889.51575532901,1596.40424003707
"232",769.579326923077,184.403846153846,120.069711538462,753.5,179,121,64113.4973065338,4003.48952734013,1564.86500810936
"233",764.646634615385,183.177884615385,119.461538461538,742,178,121,69901.8965187674,4202.37791936979,1683.13104726599
"234",772.512019230769,184.576923076923,119.088942307692,751.5,178,121,72406.3179274791,4219.80611677479,1626.38002201112
"235",770.182692307692,184.334134615385,120.34375,752.5,180.5,123,59657.055699722,3662.67603683967,1551.7297439759
"236",759.576923076923,182.204326923077,118.045673076923,748,179.5,121.5,70344.5386468953,4394.74128243744,1765.57622219648
"237",777.153846153846,185.108173076923,119.766826923077,739.5,177,121,65016.1208526413,3783.04128243744,1551.9671860519
"238",765.810096153846,182.819711538462,119.086538461538,745.5,179,120,67595.8698737257,3977.33850208526,1589.44791473587
"239",764.65625,182.704326923077,119.189903846154,736,180,122,68065.6285391566,3969.53405352178,1566.84336770158
"240",756.757211538462,181.076923076923,117.822115384615,726,173.5,118.5,69548.237297266,4152.00370713624,1699.38514828545
"241",765.259615384615,182.841346153846,119.411057692308,740.5,177,121,65325.797497683,3933.78681649676,1648.796889481
"242",771.161057692308,185.894230769231,120.084134615385,750.5,182,123,67520.9499015292,3994.33095458758,1671.94712117702
"243",769.862980769231,185.064903846154,119.360576923077,746,181,122,69699.6799756719,4272.84156047266,1693.73955050973
"244",771.533653846154,186.521634615385,120.870192307692,747,182,123.5,57975.7627201112,3779.23808503244,1497.74696478221
"245",775.15625,185.997596153846,120.009615384615,750,180,123,67952.5032379518,4065.12529541242,1704.69870250232
"246",764.838942307692,185.055288461538,117.822115384615,741,180.5,121,70537.9908653846,4300.3077791937,1576.75382298424
"247",759.901442307692,182.079326923077,117.872596153846,738.5,176.5,117.5,72821.8191786376,4459.46116195551,1755.31143999073
"248",771.899038461538,185.550480769231,119.995192307692,751,181.5,121,61924.490987025,3849.4046744671,1514.96865152919
"249",767.180288461538,184.947115384615,120.841346153846,737,179,123,73462.7842852178,4339.68394346617,1851.71934661724
"250",765.509615384615,183.317307692308,118.971153846154,737.5,178.5,120,70799.7782205746,4269.56172381835,1779.38229842447
