"","avg_1","avg_2","avg_3","med_1","med_2","med_3","var_1","var_2","var_3"
"590",897.240963855422,231.310843373494,130.028915662651,354,95,56,1249438.50218264,93656.0987951807,27750.7044758745
"591",974.867469879518,217.414457831325,136.375903614458,446,77,58,1731152.71910832,84563.325394331,30476.3752633723
"592",1039.28915662651,225.144578313253,129.872289156626,431,93,51,2207344.73261161,100717.824457249,36988.0198824283
"593",988.443373493976,220.857831325301,129.344578313253,435,90,58,1838634.56623014,92085.0063092951,30704.781945172
"594",992.734939759036,221.766265060241,140.698795180723,420,93,59,1803664.30155404,84567.7544147605,34794.790699028
"595",1028.8843373494,212.332530120482,137.496385542169,494,97,52,1594332.79335312,75807.8794947908,40294.7240207206
"596",845.238554216867,203.713253012048,134.29156626506,426,93,56,1048818.08063559,67122.4610558175,35246.8592282172
"597",937.503614457831,209.342168674699,133.161445783133,384,84,56,1702934.73368256,88320.8874687154,36319.0197660206
"598",973.698795180723,220.930120481928,126.195180722892,416,94,54,1855391.27862173,88232.9781968453,26676.2927303417
"599",973.414457831325,234.436144578313,140.906024096386,424,105,58,1697365.00655375,101865.787579303,36511.2061230429
"600",937.036144578313,233.096385542169,136.313253012048,412,87,59,1368801.0349223,111999.584890286,30917.1528432571
"601",967.956626506024,229.265060240964,138.069879518072,389,86,58,1937958.07057796,110699.745998487,33421.5868924975
"602",992.951807228916,230.171084337349,138.725301204819,433,92,51,1785587.07979745,116799.180804377,42260.2576916361
"603",980.64578313253,217.522891566265,130.939759036145,415,89,58,1597134.90562831,84717.6510447587,29245.7620627437
